# TStellate2_CT2 Optimisation
# 20130903+16:43:49
 
#param.w.x[lsr][ts] = 0.0014116	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.001099	[1e-07,0.3]
#param.w.x[ds][ts] = 0.00041157	[1e-07,0.3]
#param.w.x[tv][ts] = 0.00015319	[1e-07,0.3]
#param.w.x[glg][ts] = 0.00038271	[1e-07,0.3]
# final error=93.201838
# Threshold level 20 
# Threshold rate 0 
# TS exemplar RMP -60.9
# TS exemplar CF 9100
# CV RMS errors:	7.022	22.37	6.718	
# CV Penalties :	0	0	0	0	0	0	0	0	0	0	0	0	10.79	0	0	0	0	10.22	0	0	10	0	0	0	0	0	0	0	10.5	0	
# IV RMS errors:	6.688	2.648	6.245	
# IV Penalties :	
# Final Error  93.2018   93.2018
# Time	 IV @spl=20 (mV)	 IV @spl=30 (mV)	 IV @spl=40 (mV)
-0.40	-55.896532	-56.390134	-57.147918
-0.30	-55.573201	-55.786804	-57.597087
-0.20	-54.966993	-55.837251	-57.972655
-0.10	-54.436889	-56.194681	-58.157870
0.00	-54.183987	-56.798371	-58.119675
0.10	-54.551969	-56.958540	-57.964796
0.20	-55.015828	-57.140943	-57.545782
0.30	-55.083008	-57.312828	-56.782177
0.40	-55.286430	-57.755635	-56.630667
0.50	-55.075353	-58.262706	-56.444978
0.60	-54.483407	-58.574111	-56.792370
0.70	-54.454751	-58.533257	-56.681334
0.80	-54.416226	-58.237714	-56.395385
0.90	-54.903264	-57.513286	-56.146923
1.00	-55.408642	-57.158542	-55.904426
1.10	-55.852222	-56.294747	-55.069014
1.20	-56.583657	-56.755905	-55.271515
1.30	-57.518972	-57.069722	-55.307379
1.40	-58.333028	-57.656725	-56.383825
1.50	-58.522598	-57.908346	-56.762626
1.60	-58.160181	-58.063023	-57.119107
1.70	-58.130673	-58.293102	-57.277167
1.80	-58.003721	-58.753728	-57.707302
1.90	-58.499127	-59.280490	-58.106827
2.00	-58.788566	-59.702889	-58.321612
2.10	-58.817076	-59.914865	-58.413221
2.20	-58.591154	-60.028071	-58.279740
2.30	-57.810769	-60.057185	-58.016071
2.40	-57.653230	-60.080667	-57.273413
2.50	-57.452515	-60.039503	-57.130966
2.60	-57.942609	-59.929077	-56.985722
2.70	-58.427706	-59.860227	-57.499375
2.80	-58.671033	-59.798193	-57.874254
2.90	-58.670353	-59.747688	-58.010768
3.00	-58.572608	-59.693543	-57.978968
3.10	-58.444732	-59.638641	-57.892364
3.20	-58.240241	-59.587712	-57.762618
3.30	-57.984692	-59.469294	-57.558735
3.40	-57.515595	-59.292056	-57.303980
3.50	-56.550703	-58.939242	-56.842023
3.60	-56.176738	-58.701928	-55.989766
3.70	-55.573708	-58.386472	-54.736173
3.80	-55.584205	-58.064219	-54.651090
3.90	-55.940916	-57.585800	-54.773222
4.00	-56.190709	-56.759202	-55.835888
4.10	-56.112502	-56.457450	-56.760378
4.20	-56.379870	-55.715917	-57.144624
4.30	-56.267855	-56.197715	-56.911700
4.40	-56.256775	-56.472849	-56.462534
4.50	-56.716147	-57.154876	-56.137228
4.60	-56.945528	-57.603884	-55.789526
4.70	-57.617986	-57.757924	-55.945829
4.80	-58.105700	-57.516056	-55.662422
4.90	-58.310634	-57.037660	-56.385782
5.00	-58.259447	-56.820711	-56.881582
5.10	-58.086577	-56.400204	-57.722738
5.20	-57.839799	-56.308951	-58.302277
5.30	-57.497851	-55.982900	-58.389872
5.40	-57.089502	-56.034875	-58.124856
5.50	-56.279444	-56.189876	-57.706467
5.60	-55.549902	-56.499426	-57.081910
5.70	-54.597959	-57.079918	-56.418418
5.80	-54.536106	-57.705090	-56.193779
5.90	-54.018601	-58.285232	-56.111855
6.00	-54.308306	-58.643555	-56.722828
6.10	-53.792287	-58.725773	-57.155560
6.20	-53.959450	-58.581841	-57.078409
6.30	-54.398192	-58.212378	-56.516098
6.40	-55.197136	-57.448839	-55.541257
6.50	-55.771683	-56.271259	-54.143151
6.60	-56.033586	-54.564062	-51.690132
6.70	-55.889130	-52.394779	-48.402815
6.80	-55.522866	-49.562286	-43.591393
6.90	-54.495393	-44.564335	-35.837810
7.00	-52.470266	-38.902479	-27.209951
7.10	-49.941350	-29.916145	-24.575521
7.20	-46.093243	-24.628555	-26.857550
7.30	-39.557651	-25.540126	-35.215713
7.40	-31.922460	-30.771538	-44.633286
7.50	-29.218135	-40.011741	-52.265634
7.60	-29.579546	-47.949588	-56.951591
7.70	-35.248490	-53.319007	-59.315138
7.80	-40.740392	-56.514043	-60.439780
7.90	-45.281473	-58.275642	-60.982985
8.00	-48.681912	-59.650790	-61.283907
8.10	-51.486914	-60.631391	-61.519131
8.20	-53.827372	-61.056961	-61.538244
