# TStellate2_CS Optimisation
# 20130903+16:37:26
 
#param.w.x[lsr][ts] = 0.0017991	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.0004908	[1e-07,0.3]
#param.w.x[ds][ts] = 7.3372e-05	[1e-07,0.3]
#param.w.x[tv][ts] = 0.00017319	[1e-07,0.3]
#param.w.x[glg][ts] = 8.9534e-06	[1e-07,0.3]
# final error=19.467655
# Threshold level 20 
# Threshold rate 500 
# TS exemplar RMP -60.9
# TS exemplar CF 9100
# CV RMS errors:	6.224	5.281	2.994	
# CV Penalties :	0	0	0	0	0	0.1283	0.3197	0	0	0	0	0.2054	0.2222	0	0	0	0	0	0	0.07291	0	
# IV RMS errors:	1.906	1.988	0.1259	
# IV Penalties :	
# Final Error  19.4677   19.4677
# Time	 IV @spl=20 (mV)	 IV @spl=30 (mV)	 IV @spl=40 (mV)
19.60	-52.466819	-51.059739	-47.136375
19.70	-51.257010	-51.017857	-48.120096
19.80	-51.162043	-50.574504	-48.520958
19.90	-50.389601	-50.437899	-48.408413
20.00	-50.477845	-49.702550	-49.632759
20.10	-50.437472	-48.884121	-51.041153
20.20	-49.698799	-48.924555	-52.523123
20.30	-50.205542	-49.219743	-53.225730
20.40	-50.116213	-50.351033	-52.847986
20.50	-51.027000	-50.874693	-52.234483
20.60	-51.077368	-49.964972	-50.866412
20.70	-51.530497	-50.530058	-49.659457
20.80	-50.966753	-50.636119	-48.725490
20.90	-50.316681	-50.898227	-48.834770
21.00	-50.137717	-51.546294	-49.105811
21.10	-49.958051	-51.753937	-49.899189
21.20	-49.417752	-52.575218	-49.687041
21.30	-49.765417	-53.144183	-49.628064
21.40	-49.620567	-53.114525	-48.369842
21.50	-50.502878	-52.608098	-48.071617
21.60	-50.752964	-52.070163	-47.752199
21.70	-51.282263	-51.772782	-49.208957
21.80	-51.793722	-51.994856	-50.769831
21.90	-52.888832	-51.750241	-52.497362
22.00	-53.834697	-51.444663	-53.251187
22.10	-53.891681	-50.498675	-53.158918
22.20	-53.471992	-49.733865	-52.065279
22.30	-52.798268	-48.598376	-50.817243
22.40	-52.009966	-47.762953	-48.703821
22.50	-51.149353	-46.328910	-46.519956
22.60	-50.342665	-44.847723	-45.036623
22.70	-49.365817	-41.971223	-44.987706
22.80	-49.123103	-42.268819	-45.700687
22.90	-48.857430	-43.476824	-46.631460
23.00	-48.783401	-46.104362	-48.069775
23.10	-49.154093	-48.897703	-48.294832
23.20	-47.988425	-51.506173	-49.953204
23.30	-48.093816	-53.562269	-51.077380
23.40	-48.145686	-55.479152	-52.264892
23.50	-49.564973	-56.371000	-52.485074
23.60	-51.091326	-56.348396	-52.430843
23.70	-52.259406	-55.981565	-52.325031
23.80	-52.633826	-55.464335	-52.320740
23.90	-53.306922	-55.006879	-52.844595
24.00	-53.780385	-54.019028	-52.782868
24.10	-53.995192	-52.388436	-51.858911
24.20	-54.034318	-52.054049	-51.061777
24.30	-53.771797	-51.857977	-50.732975
24.40	-53.764358	-52.625410	-51.224914
24.50	-53.287570	-52.798285	-52.272682
24.60	-53.221166	-51.317336	-52.410312
24.70	-52.906914	-50.908666	-51.805049
24.80	-53.087125	-50.313953	-50.186668
24.90	-53.683600	-50.980196	-48.496849
25.00	-54.369982	-50.925577	-48.056625
25.10	-54.652491	-50.390960	-47.865678
25.20	-53.694267	-49.756963	-48.856890
25.30	-53.521774	-48.816984	-49.128483
25.40	-53.049394	-48.193766	-48.481262
25.50	-53.561637	-47.786325	-46.958967
25.60	-53.612851	-47.689224	-46.161712
25.70	-52.735922	-47.276042	-45.521038
25.80	-51.485684	-47.540803	-45.996408
25.90	-50.414990	-47.705679	-47.743370
26.00	-48.895242	-48.266953	-49.065757
26.10	-48.808238	-49.571832	-50.297134
26.20	-47.822855	-50.550908	-50.455097
26.30	-47.145310	-50.694418	-49.486726
26.40	-46.499683	-50.224594	-49.555333
26.50	-46.721937	-49.705553	-50.136405
26.60	-48.069073	-49.012493	-50.851334
26.70	-49.654267	-50.192733	-52.558401
26.80	-51.586883	-51.340262	-53.480036
26.90	-53.094185	-53.138455	-54.597740
27.00	-53.590132	-54.214916	-54.702928
27.10	-53.065516	-54.145631	-54.632719
27.20	-51.607537	-53.037477	-53.894778
27.30	-50.490907	-51.363319	-53.886741
27.40	-49.889563	-50.794495	-53.522628
27.50	-50.877360	-50.859548	-53.390002
27.60	-52.140479	-52.290691	-53.250821
27.70	-53.172679	-53.275867	-53.151838
27.80	-53.601925	-53.387436	-52.870549
27.90	-53.624369	-52.897155	-51.944256
28.00	-53.599065	-52.332367	-50.852431
28.10	-53.795474	-51.356961	-49.008662
28.20	-53.697221	-50.961553	-47.268268
28.30	-54.002677	-49.655821	-45.472737
28.40	-53.604289	-48.457558	-43.640699
28.50	-53.997227	-47.920205	-43.682947
28.60	-54.133054	-47.854260	-44.832328
28.70	-54.541556	-48.447767	-46.197405
28.80	-54.536136	-48.305416	-46.774355
28.90	-53.856533	-47.905833	-46.575539
29.00	-52.330755	-48.746403	-47.089401
29.10	-50.986537	-49.561236	-48.323187
29.20	-50.118424	-51.007478	-49.618991
29.30	-50.887133	-51.532556	-49.573421
29.40	-51.647249	-51.920711	-48.279802
29.50	-52.160881	-52.080158	-47.569051
29.60	-52.356930	-52.134708	-46.701349
29.70	-52.662880	-52.003253	-47.849951
29.80	-53.016138	-51.165003	-49.159364
29.90	-53.250838	-50.682710	-50.880845
30.00	-52.228743	-48.880822	-52.644741
30.10	-51.489823	-47.104911	-53.921654
30.20	-50.605944	-46.519561	-54.354187
30.30	-50.699824	-46.369584	-53.615740
30.40	-50.246178	-48.284852	-53.513250
30.50	-50.729656	-50.212550	-53.083616
30.60	-50.780383	-52.587496	-53.624646
30.70	-50.784671	-54.435209	-53.439601
30.80	-50.402177	-55.808292	-52.615215
30.90	-49.093410	-56.364135	-52.101996
31.00	-48.812476	-56.035564	-51.676411
31.10	-48.646190	-55.345988	-51.620259
31.20	-49.385309	-54.834949	-50.813391
31.30	-50.390608	-54.104666	-49.688949
31.40	-50.932536	-53.343666	-48.577421
31.50	-50.724146	-51.752042	-47.731733
31.60	-49.499295	-50.462317	-46.356511
31.70	-47.528025	-49.355764	-45.993210
31.80	-46.643457	-48.870596	-45.242506
31.90	-47.425870	-49.561236	-44.779936
32.00	-48.738618	-49.433667	-45.706596
32.10	-50.736649	-49.800746	-46.373354
32.20	-52.029329	-48.875595	-48.022321
32.30	-52.591972	-47.917842	-49.389424
32.40	-53.198501	-47.080266	-51.111256
32.50	-53.192512	-47.957514	-52.390046
32.60	-53.469382	-49.461679	-53.226400
32.70	-54.081642	-51.182412	-52.667982
32.80	-54.493564	-52.789985	-52.514006
32.90	-54.872908	-53.620940	-52.383568
33.00	-54.472383	-53.928828	-52.847317
33.10	-53.888827	-53.359468	-53.348583
33.20	-53.754285	-52.218498	-53.420366
33.30	-53.805327	-51.329542	-52.932492
33.40	-53.974895	-51.163968	-51.299569
33.50	-53.487494	-50.739648	-50.221402
33.60	-52.727135	-50.991867	-49.559555
33.70	-50.252390	-50.824778	-49.928194
33.80	-49.514460	-50.802653	-50.251114
33.90	-48.667427	-49.954272	-50.978633
34.00	-49.579901	-50.045779	-50.506197
34.10	-51.374847	-50.109131	-50.000829
34.20	-53.168859	-51.337120	-49.061387
34.30	-54.467401	-52.662370	-47.741375
34.40	-54.863243	-53.360393	-46.491888
34.50	-54.284220	-53.349195	-45.911197
34.60	-53.884837	-53.224095	-45.818724
34.70	-53.153356	-51.817095	-45.481457
34.80	-52.585812	-51.780558	-46.731779
34.90	-50.776121	-51.411261	-47.953488
35.00	-49.603048	-51.587898	-50.484832
35.10	-48.614243	-51.117325	-52.293694
35.20	-48.600372	-50.047145	-52.855922
35.30	-49.326557	-48.734834	-53.072521
35.40	-49.008277	-48.048676	-52.984919
35.50	-48.803285	-48.141074	-52.767857
35.60	-49.129583	-48.343685	-53.113541
35.70	-50.133374	-48.814255	-52.680187
35.80	-51.802543	-48.106429	-51.814416
35.90	-53.159572	-49.299856	-50.353968
36.00	-54.279899	-50.401319	-49.740530
36.10	-54.801114	-52.602655	-48.992965
36.20	-55.438484	-54.162828	-49.757726
36.30	-55.555988	-54.376456	-49.498581
36.40	-55.920852	-54.287590	-49.075584
36.50	-55.834312	-54.286709	-48.185486
36.60	-55.471702	-54.431365	-47.552955
